id,enrollee_id,gender,relevent_experience,education_level,major_discipline,experience,Training_Hours,Years_of_Experience,Relevant_Experience_Score
10160,21640,Male,Has relevent experience,Graduate,STEM,9.0,>80,6-10,52.0
16175,17858,Male,Has relevent experience,Graduate,STEM,9.0,>80,6-10,52.0
1341,1922,Male,Has relevent experience,Graduate,STEM,9.0,>80,6-10,52.0
2400,25306,Female,Has relevent experience,Graduate,STEM,9.0,>80,6-10,52.0
6296,10875,Male,Has relevent experience,Masters,STEM,9.0,>80,6-10,52.0
7884,30798,Male,Has relevent experience,Graduate,STEM,9.0,>80,6-10,52.0
3764,20919,Male,Has relevent experience,Masters,STEM,9.0,>80,6-10,52.0
8021,7940,Male,Has relevent experience,Masters,STEM,9.0,>80,6-10,52.0
9394,32275,Male,Has relevent experience,Masters,STEM,9.0,>80,6-10,52.0
9797,18554,Male,Has relevent experience,Graduate,STEM,9.0,>80,6-10,52.0
2413,4366,Male,Has relevent experience,Graduate,STEM,9.0,>80,6-10,52.0
13408,24475,Male,Has relevent experience,Graduate,STEM,9.0,>80,6-10,52.0
4071,12181,Male,Has relevent experience,Graduate,STEM,9.0,>80,6-10,52.0
4565,33133,Male,Has relevent experience,Graduate,STEM,9.0,>80,6-10,52.0
14217,23476,Male,Has relevent experience,Masters,STEM,9.0,>80,6-10,52.0
2700,12177,Male,Has relevent experience,Masters,STEM,9.0,>80,6-10,52.0
17710,19975,Male,Has relevent experience,Graduate,STEM,9.0,>80,6-10,52.0
6510,20703,Male,Has relevent experience,Phd,STEM,9.0,>80,6-10,52.0
17447,5900,Male,Has relevent experience,Graduate,STEM,9.0,>80,6-10,52.0
18612,30938,Male,Has relevent experience,Masters,STEM,9.0,>80,6-10,52.0
6862,13394,Female,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
7777,1849,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
10222,4580,Male,Has relevent experience,Masters,STEM,9.0,61-80,6-10,47.0
2881,32208,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
10020,12075,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
10217,14179,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
15400,15836,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
1769,20294,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
4938,791,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
6825,4526,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
5465,23369,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
302,32534,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
559,28829,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
3657,22699,Male,No relevent experience,Graduate,STEM,9.0,61-80,6-10,68.0
9897,32073,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
3357,6195,Male,Has relevent experience,Masters,STEM,9.0,61-80,6-10,47.0
9309,14489,Male,Has relevent experience,Masters,STEM,9.0,61-80,6-10,47.0
11634,27808,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
15047,16699,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
16569,30673,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
1667,30418,Male,Has relevent experience,Masters,STEM,9.0,61-80,6-10,47.0
7006,30513,Female,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
17436,27712,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
2097,12571,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
2968,18274,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
18914,25096,Male,Has relevent experience,Masters,STEM,9.0,61-80,6-10,47.0
2664,27620,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
5358,21867,Male,Has relevent experience,Masters,STEM,9.0,61-80,6-10,47.0
9820,17874,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
9917,15334,Male,Has relevent experience,Masters,STEM,9.0,61-80,6-10,47.0
16700,815,Male,No relevent experience,Graduate,STEM,9.0,61-80,6-10,68.0
18357,22109,Female,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
12647,11270,Male,Has relevent experience,Masters,STEM,9.0,61-80,6-10,47.0
15156,1234,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
3288,21008,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
7413,4321,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
9103,15035,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
13307,26161,Female,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
16854,19453,Male,Has relevent experience,Masters,STEM,9.0,61-80,6-10,47.0
17688,13116,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
7138,8682,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
14872,6064,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
15451,26092,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
2372,19517,Male,Has relevent experience,Masters,STEM,9.0,61-80,6-10,47.0
2487,15295,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
6681,27994,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
1560,12477,Male,Has relevent experience,Masters,STEM,9.0,61-80,6-10,47.0
4058,25842,Male,No relevent experience,Masters,STEM,9.0,61-80,6-10,68.0
15557,25673,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
17685,1774,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
11710,12933,Male,Has relevent experience,Phd,STEM,9.0,61-80,6-10,47.0
5662,6828,Male,Has relevent experience,Masters,STEM,9.0,61-80,6-10,47.0
11854,22405,Male,Has relevent experience,Graduate,STEM,9.0,61-80,6-10,47.0
118,18819,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
10802,3998,Other,No relevent experience,Graduate,STEM,9.0,41-60,6-10,48.0
3855,24913,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
11879,29011,Female,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
12878,18034,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
14901,4621,Female,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
12553,16077,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
2067,10059,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
6885,14040,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
7093,9298,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
9887,30882,Female,No relevent experience,Graduate,STEM,9.0,41-60,6-10,48.0
10696,5621,Male,No relevent experience,Graduate,STEM,9.0,41-60,6-10,48.0
10828,33059,Male,No relevent experience,Graduate,STEM,9.0,41-60,6-10,48.0
13176,13003,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
13636,5200,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
13741,15844,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
15332,30450,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
12128,21142,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
14841,25741,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
4696,32904,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
5132,26297,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
5349,25826,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
8690,25913,Female,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
12516,7766,Female,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
16177,29406,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
17867,15553,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
3110,5707,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
10080,7365,Male,No relevent experience,Phd,STEM,9.0,41-60,6-10,48.0
12587,1688,Male,No relevent experience,Masters,STEM,9.0,41-60,6-10,48.0
18169,29132,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
2011,2052,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
3879,12537,Female,No relevent experience,Masters,STEM,9.0,41-60,6-10,48.0
4324,5460,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
10542,16842,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
11863,20871,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
12296,27084,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
13574,6545,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
13579,14427,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
14503,11637,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
15113,7184,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
16730,8548,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
17295,5317,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
400,5673,Male,No relevent experience,Graduate,STEM,9.0,41-60,6-10,48.0
5772,7337,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
10194,7831,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
12176,177,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
12212,9419,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
13731,3077,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
16940,5355,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
17376,10864,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
637,18170,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
1555,30569,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
11989,19490,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
17168,19687,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
10346,17410,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
16314,4445,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
1532,11164,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
1897,25998,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
5307,29715,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
8717,9536,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
10516,3393,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
10831,33075,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
13763,20317,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
368,21564,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
7103,12511,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
7971,27666,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
8465,27618,Male,No relevent experience,Masters,STEM,9.0,41-60,6-10,48.0
8982,227,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
13078,32610,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
14488,30386,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
249,15922,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
3752,24370,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
4984,31374,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
13680,7656,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
14397,7498,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
14555,1358,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
17881,31155,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
1226,30653,Male,No relevent experience,Graduate,STEM,9.0,41-60,6-10,48.0
3397,27047,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
3435,30243,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
18333,7334,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
332,10752,Female,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
8499,11784,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
8821,32722,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
11058,24893,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
13332,2043,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
12014,27957,Male,No relevent experience,Graduate,STEM,9.0,41-60,6-10,48.0
12222,4097,Female,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
16664,29662,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
17684,29693,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
1852,10170,Male,Has relevent experience,Phd,STEM,9.0,41-60,6-10,42.0
12238,16855,Male,Has relevent experience,Masters,STEM,9.0,41-60,6-10,42.0
13361,24818,Female,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
14839,8314,Male,Has relevent experience,Graduate,STEM,9.0,41-60,6-10,42.0
13534,11009,Female,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
15265,16979,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
18216,3512,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
3346,27387,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
231,25495,Female,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
9951,16047,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
14444,6201,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
14593,22830,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
1860,27482,Female,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
3647,20613,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
3747,30870,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
4942,6870,Female,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
7139,16364,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
9351,1848,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
10732,6207,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
11735,27412,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
12787,32020,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
19149,251,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
675,17375,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
13084,3487,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
16213,26921,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
707,15012,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
7863,27352,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
10039,10221,Female,No relevent experience,Graduate,STEM,9.0,20-40,6-10,28.0
12374,9987,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
95,12081,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
3584,31754,Other,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
4276,31729,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
6244,15583,Male,No relevent experience,Graduate,STEM,9.0,20-40,6-10,28.0
7427,31309,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
4325,19998,Female,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
8318,8360,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
16381,24819,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
16533,20847,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
516,8930,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
978,13173,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
18379,21543,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
3053,19386,Male,No relevent experience,Graduate,STEM,9.0,20-40,6-10,28.0
7380,2486,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
17788,4631,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
17845,2220,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
1517,32980,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
2506,5816,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
5919,13005,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
8316,3067,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
9715,390,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
10688,17935,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
11892,12271,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
12049,32928,Female,No relevent experience,Graduate,STEM,9.0,20-40,6-10,28.0
15483,22190,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
17184,23014,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
18315,11599,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
3964,27565,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
4297,11987,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
15416,3328,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
16076,374,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
1450,1323,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
3630,23415,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
6908,12304,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
11105,5821,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
16257,13303,Male,No relevent experience,Masters,STEM,9.0,20-40,6-10,28.0
19104,17873,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
14499,27604,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
14759,5607,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
18950,31320,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
1023,17702,Male,No relevent experience,Masters,STEM,9.0,20-40,6-10,28.0
3353,22968,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
3570,8046,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
4305,494,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
7071,3792,Male,No relevent experience,Graduate,STEM,9.0,20-40,6-10,28.0
9042,32025,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
11911,29089,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
13454,3754,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
16444,20370,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
18593,20366,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
7436,16271,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
7801,31076,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
8166,29980,Female,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
177,23508,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
364,4162,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
500,23856,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
6122,1655,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
7356,6905,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
7376,19320,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
9648,832,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
11225,3262,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
13746,32674,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
1813,31506,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
1842,8776,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
7569,32832,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
8711,11513,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
13997,8198,Male,No relevent experience,Graduate,STEM,9.0,20-40,6-10,28.0
14119,20411,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
17678,18006,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
867,33049,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
1229,3932,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
3969,30792,Female,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
5782,25670,Male,Has relevent experience,Masters,STEM,9.0,20-40,6-10,37.0
10329,19940,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
13752,11724,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
14629,10586,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
15752,11374,Male,Has relevent experience,Graduate,STEM,9.0,20-40,6-10,37.0
17377,4809,Male,No relevent experience,Graduate,STEM,9.0,20-40,6-10,28.0
258,14578,Male,Has relevent experience,Graduate,STEM,9.0,<20,6-10,32.0
9577,930,Male,Has relevent experience,Graduate,STEM,9.0,<20,6-10,32.0
16227,7990,Male,Has relevent experience,Graduate,STEM,9.0,<20,6-10,32.0
2627,25139,Male,No relevent experience,Masters,STEM,9.0,<20,6-10,8.0
4383,15093,Male,Has relevent experience,Graduate,STEM,9.0,<20,6-10,32.0
8851,27664,Male,Has relevent experience,Masters,STEM,9.0,<20,6-10,32.0
10671,2958,Male,Has relevent experience,Graduate,STEM,9.0,<20,6-10,32.0
