,enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
10232,16221,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,168,0.0
10235,24692,0.727,Male,Has relevent experience,Full time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,48,0.0
10236,32011,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,84,0.0
10237,20674,0.925,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,116,0.0
10239,7934,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,76,0.0
10240,30625,0.579,Male,Has relevent experience,Full time course,Graduate,No Major,2,50-99,Pvt Ltd,1,4,1.0
10241,4233,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,50,0.0
10247,3988,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,72,0.0
10248,24186,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,1000-4999,NGO,never,128,1.0
10249,11455,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,53,1.0
10250,1875,0.624,Male,Has relevent experience,no_enrollment,Masters,Business Degree,16,<10,Pvt Ltd,1,30,1.0
10253,17951,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,never,334,0.0
10256,12562,0.74,Male,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Funded Startup,2,136,1.0
10257,5783,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,2,50,0.0
10258,1932,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,126,0.0
10260,2407,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,20,0.0
10262,20394,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,3,42,0.0
10266,26316,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,1,87,1.0
10267,25527,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,26,0.0
10268,8704,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,54,0.0
10269,11110,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,1,20,0.0
10271,3724,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,70,0.0
10272,22898,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,19,0.0
10273,27839,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,2,62,0.0
10274,8194,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,2,24,0.0
10276,914,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,87,0.0
10277,19506,0.926,Male,Has relevent experience,Full time course,Masters,STEM,11,5000-9999,Public Sector,1,22,0.0
10278,1766,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,294,0.0
10280,5638,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,never,131,0.0
10283,20190,0.802,Male,No relevent experience,no_enrollment,Phd,STEM,10,100-500,Public Sector,>4,73,0.0
10285,19308,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,2,65,0.0
10286,30140,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,7,1.0
10287,18624,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,10,5000-9999,Pvt Ltd,1,286,1.0
10288,7744,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Early Stage Startup,1,31,0.0
10290,2200,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,88,0.0
10292,31088,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,7,0.0
10293,13401,0.802,Male,Has relevent experience,Part time course,Graduate,STEM,6,1000-4999,Pvt Ltd,1,141,0.0
10294,19440,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,1,97,1.0
10297,19628,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Early Stage Startup,never,12,0.0
10307,31846,0.92,Female,No relevent experience,Full time course,Graduate,STEM,7,10000+,Pvt Ltd,1,22,0.0
10310,2288,0.913,Female,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,2,72,1.0
10312,1359,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Funded Startup,2,308,0.0
10314,7984,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,never,42,0.0
10317,14256,0.92,Male,No relevent experience,Part time course,Graduate,STEM,2,10/49,Pvt Ltd,1,52,0.0
10318,9869,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,2,53,0.0
10320,30778,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,28,0.0
10323,11989,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,43,0.0
10325,6973,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,19,500-999,Pvt Ltd,>4,31,0.0
10326,23744,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,102,0.0
10327,31350,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,10000+,Pvt Ltd,1,77,0.0
10329,19940,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,>4,20,0.0
10331,6075,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,50,0.0
10333,22011,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,>4,59,0.0
10334,16259,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,NGO,3,54,1.0
10339,4861,0.512,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,1,51,1.0
10341,30599,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,18,50-99,Pvt Ltd,4,45,0.0
10343,32993,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,NGO,>4,52,0.0
10346,17410,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,48,0.0
10348,10972,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,3,57,0.0
10349,13169,0.887,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,1,100,0.0
10351,411,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,500-999,Pvt Ltd,>4,25,0.0
10353,17473,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,2,96,0.0
10354,26952,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,500-999,Pvt Ltd,>4,6,0.0
10358,9452,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,28,0.0
10359,8227,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,57,0.0
10361,27954,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,13,1000-4999,Pvt Ltd,1,178,0.0
10366,5385,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,10,0.0
10368,31120,0.624,Male,Has relevent experience,Full time course,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,4,0.0
10370,8717,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,3,106,1.0
10373,16476,0.624,Male,Has relevent experience,Full time course,Masters,STEM,<1,50-99,Pvt Ltd,>4,78,1.0
10375,14079,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,2,34,1.0
10378,7586,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,4,150,0.0
10379,12573,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,5,0.0
10381,19562,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,<10,Early Stage Startup,1,84,0.0
10382,17187,0.698,Male,No relevent experience,Full time course,Graduate,STEM,<1,100-500,NGO,1,56,0.0
10385,8275,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,>4,161,0.0
10387,1109,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,72,0.0
10388,32358,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,60,0.0
10389,11487,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,2,262,0.0
10392,20442,0.925,Female,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,20,0.0
10393,16674,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,3,80,0.0
10396,13588,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,10,0.0
10401,19463,0.448,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,36,0.0
10402,6614,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,20,50-99,Pvt Ltd,2,132,0.0
10407,33220,0.754,Male,Has relevent experience,Part time course,Masters,STEM,14,10000+,Public Sector,2,288,0.0
10409,20420,0.897,Female,No relevent experience,Full time course,Phd,STEM,6,100-500,Public Sector,1,158,0.0
10410,24002,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,52,0.0
10414,19663,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,64,1.0
10419,7735,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,222,0.0
10420,25307,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,162,1.0
10421,29377,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,never,22,1.0
10422,26521,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,73,0.0
10423,33078,0.624,Male,Has relevent experience,no_enrollment,Masters,No Major,10,100-500,Funded Startup,1,22,1.0
10424,9779,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,5000-9999,NGO,>4,18,0.0
10425,5657,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,16,0.0
10431,12269,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Funded Startup,1,65,0.0
10433,4235,0.887,Male,Has relevent experience,no_enrollment,Phd,STEM,16,50-99,Funded Startup,1,212,1.0
10435,23975,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,13,5000-9999,Public Sector,1,161,0.0
10436,28402,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,53,0.0
10437,417,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Funded Startup,3,150,0.0
10438,19254,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,10000+,Pvt Ltd,>4,22,0.0
10445,23731,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,92,0.0
10448,29405,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Funded Startup,1,15,0.0
10450,18919,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,28,0.0
10451,20937,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,53,0.0
10452,17298,0.897,Female,No relevent experience,Full time course,Graduate,STEM,4,10000+,Public Sector,1,47,0.0
10455,4895,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,>4,42,0.0
10456,7655,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,42,1.0
10457,22285,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,11,0.0
10459,1364,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,20,100-500,Pvt Ltd,3,39,0.0
10460,27466,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,16,50-99,Pvt Ltd,2,50,0.0
10461,21150,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,4,25,0.0
10462,30943,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,18,0.0
10463,29666,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,4,15,0.0
10464,2918,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,500-999,Pvt Ltd,4,70,0.0
10466,21964,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,33,0.0
10470,4665,0.924,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,50-99,NGO,1,61,0.0
10474,33184,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,75,0.0
10475,27369,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,16,0.0
10483,2992,0.878,Male,Has relevent experience,Full time course,Masters,STEM,5,100-500,NGO,1,26,0.0
10486,20868,0.924,Male,Has relevent experience,no_enrollment,Phd,STEM,9,100-500,Pvt Ltd,1,11,1.0
10488,31101,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,1,10,0.0
10489,29986,0.856,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,2,94,0.0
10495,4585,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,24,0.0
10497,6754,0.949,Male,No relevent experience,no_enrollment,Phd,Humanities,6,1000-4999,Public Sector,>4,127,0.0
10499,30516,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,>4,94,0.0
10500,15614,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,17,0.0
10502,28761,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10,10/49,Pvt Ltd,3,52,0.0
10503,28667,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,1,100-500,Pvt Ltd,1,55,0.0
10505,19808,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,29,0.0
10507,2559,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,1,135,0.0
10511,5990,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Early Stage Startup,2,5,1.0
10512,30172,0.939,Male,Has relevent experience,Full time course,Graduate,STEM,10,5000-9999,Public Sector,2,11,0.0
10514,18279,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,14,0.0
10515,3856,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,32,0.0
10516,3393,0.92,Male,Has relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,2,47,0.0
10518,12377,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,>4,66,0.0
10519,32806,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,78,1.0
10522,14565,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,105,0.0
10523,31890,0.92,Male,No relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,28,0.0
10526,26529,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,NGO,1,90,0.0
10529,5360,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,5000-9999,Pvt Ltd,2,13,0.0
10530,23945,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,224,0.0
10532,21834,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,86,0.0
10536,11209,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,17,0.0
10538,1084,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,222,0.0
10539,18644,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,84,0.0
10540,33079,0.923,Male,Has relevent experience,Full time course,Graduate,STEM,11,1000-4999,Pvt Ltd,1,44,0.0
10541,600,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,19,50-99,Pvt Ltd,1,292,0.0
10542,16842,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,NGO,1,52,0.0
10546,27907,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,1,20,0.0
10548,805,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,78,0.0
10549,7886,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,120,0.0
10550,13413,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,3,4,0.0
10563,9615,0.625,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,never,188,0.0
10564,22252,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,never,74,0.0
10566,11832,0.893,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,34,0.0
10569,29901,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,4,42,0.0
10571,31312,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,21,0.0
10572,14974,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,1,50,0.0
10573,29503,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,158,0.0
10574,4990,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,65,0.0
10576,28264,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,1,5000-9999,Pvt Ltd,1,110,0.0
10577,29380,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,7,0.0
10580,32927,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Public Sector,3,166,0.0
10581,13725,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,51,0.0
10582,9432,0.949,Male,No relevent experience,no_enrollment,Masters,Business Degree,>20,1000-4999,Pvt Ltd,>4,165,0.0
10583,10713,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,1,22,0.0
10584,4812,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,>4,128,0.0
10585,609,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,43,0.0
10591,5450,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,15,100-500,Pvt Ltd,1,47,0.0
10593,4982,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,46,0.0
10594,6125,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,100-500,Pvt Ltd,1,22,0.0
10596,13115,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,1,14,0.0
10598,5761,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,109,0.0
10599,15643,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,17,10000+,Pvt Ltd,4,61,0.0
10601,20528,0.897,Male,Has relevent experience,Full time course,Masters,STEM,5,10000+,Pvt Ltd,1,134,0.0
10602,18520,0.836,Male,No relevent experience,Part time course,Masters,Humanities,19,10/49,Pvt Ltd,4,20,0.0
10604,24877,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,53,0.0
10605,18065,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,4,20,0.0
10606,10545,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,112,0.0
10609,13860,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,2,154,0.0
10613,12984,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,154,0.0
10618,13077,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,>4,268,0.0
10620,7944,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,48,1.0
10621,17014,0.855,Male,Has relevent experience,Full time course,Masters,STEM,10,10000+,Pvt Ltd,3,14,0.0
10622,31408,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,>4,26,0.0
10625,20223,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,never,10,1.0
10628,2265,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,5,0.0
10630,24285,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,16,1.0
10631,8490,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,70,0.0
10632,17116,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,14,0.0
10635,9825,0.92,Other,No relevent experience,Full time course,Graduate,STEM,4,10000+,NGO,1,19,0.0
10636,1909,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,4,114,1.0
10640,28994,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,never,152,0.0
10641,3861,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,98,0.0
10642,9391,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000+,Pvt Ltd,1,2,0.0
10648,1409,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,4,84,0.0
10649,2710,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,12,0.0
10653,8052,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,40,0.0
