,enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
9284,20246,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,36,0.0
9285,23115,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,104,1.0
9289,24438,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,>4,126,0.0
9290,21254,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,52,0.0
9294,4342,0.915,Male,No relevent experience,no_enrollment,Graduate,Business Degree,2,<10,Pvt Ltd,1,202,0.0
9296,8096,0.878,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,4,69,0.0
9297,7649,0.7659999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,2,92,1.0
9299,5723,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,8,500-999,Pvt Ltd,1,85,0.0
9301,11551,0.804,Male,Has relevent experience,no_enrollment,Graduate,Other,7,50-99,Pvt Ltd,2,268,0.0
9303,32127,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,1,48,0.0
9307,2193,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,78,1.0
9311,13029,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,117,0.0
9313,19877,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,1,28,0.0
9315,20209,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,2,151,0.0
9316,4043,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,3,26,0.0
9321,12618,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,10,0.0
9325,20049,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,106,0.0
9328,20982,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,35,0.0
9330,564,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,111,1.0
9331,26610,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,104,0.0
9332,33,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,2,24,0.0
9333,28424,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,158,0.0
9335,12950,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,1,11,0.0
9341,26331,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,67,1.0
9343,245,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,18,0.0
9345,27919,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,46,0.0
9347,13850,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,49,0.0
9348,24460,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,180,0.0
9349,14915,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,3,33,1.0
9353,21306,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,17,0.0
9361,25809,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,4,23,0.0
9364,23399,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,never,11,0.0
9365,23600,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,1,56,0.0
9369,6266,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,152,0.0
9374,28142,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,>4,12,0.0
9376,1949,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Early Stage Startup,2,119,0.0
9377,1288,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,40,0.0
9378,5445,0.527,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,2,81,1.0
9382,9919,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,70,0.0
9384,22004,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,12,0.0
9386,20518,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Pvt Ltd,1,17,1.0
9387,32189,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,never,66,1.0
9390,33101,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,>4,32,0.0
9391,30753,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,60,1.0
9392,5892,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,6,<10,Pvt Ltd,1,24,1.0
9393,14911,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,10,0.0
9397,5356,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,1,144,0.0
9405,27329,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,30,0.0
9408,26208,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,41,0.0
9409,30952,0.91,Male,No relevent experience,Part time course,Graduate,STEM,3,1000-4999,Public Sector,>4,84,0.0
9412,9334,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,1,37,0.0
9414,13351,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Early Stage Startup,1,226,0.0
9415,1913,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Public Sector,>4,20,0.0
9416,14385,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,1,80,1.0
9420,17627,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,>4,55,0.0
9422,23017,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,2,70,1.0
9427,18228,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,1,100,0.0
9428,29834,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,3,204,1.0
9429,20749,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,68,0.0
9434,32009,0.878,Male,Has relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,1,37,1.0
9435,12717,0.804,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,1000-4999,Pvt Ltd,2,130,0.0
9438,4540,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,152,0.0
9439,22670,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,87,0.0
9440,8994,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Funded Startup,1,33,0.0
9441,20127,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,20,10000+,NGO,>4,28,0.0
9442,18887,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,never,62,0.0
9447,27900,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,2,28,1.0
9450,25513,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,11,500-999,NGO,>4,161,0.0
9451,29362,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,90,0.0
9452,3261,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,NGO,1,31,0.0
9456,13970,0.754,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,NGO,>4,109,0.0
9457,5896,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10/49,Pvt Ltd,1,11,0.0
9464,11050,0.836,Male,Has relevent experience,Full time course,Graduate,Humanities,<1,100-500,Pvt Ltd,1,56,0.0
9466,73,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,53,0.0
9468,11446,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,2,25,1.0
9469,22172,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,12,0.0
9478,18619,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,92,0.0
9481,30307,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,31,0.0
9487,13632,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,37,0.0
9488,5184,0.579,Male,No relevent experience,Part time course,Graduate,STEM,2,100-500,Pvt Ltd,1,16,1.0
9490,9988,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,500-999,Pvt Ltd,>4,30,1.0
9491,15966,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,NGO,2,20,0.0
9495,19228,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,10000+,Pvt Ltd,4,25,0.0
9499,32890,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,53,0.0
9501,18093,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,58,0.0
9503,7952,0.624,Female,No relevent experience,Full time course,Graduate,STEM,6,10000+,Public Sector,1,15,1.0
9504,27243,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,97,1.0
9510,25968,0.556,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,57,1.0
9513,30060,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Early Stage Startup,never,126,1.0
9520,29685,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,4,22,0.0
9521,13165,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,14,50-99,Pvt Ltd,>4,22,0.0
9522,8952,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,23,1.0
9529,23104,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Public Sector,4,5,0.0
9530,1008,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Public Sector,1,7,0.0
9531,26910,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,24,1.0
9532,1561,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,79,1.0
9539,2032,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,117,1.0
9542,24007,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,76,0.0
9547,500,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,33,0.0
9552,4409,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,11,0.0
9554,30616,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Funded Startup,1,127,0.0
9555,30823,0.8959999999999999,Female,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1,23,0.0
9558,11943,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,18,1.0
9559,21680,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,57,1.0
9560,7857,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,23,1.0
9561,4483,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,1,68,0.0
9562,13490,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,19,10/49,Funded Startup,1,12,1.0
9564,28087,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,7,<10,Early Stage Startup,1,63,0.0
9572,19622,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,>4,2,0.0
9575,14927,0.527,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,1,88,0.0
9576,31480,0.91,Female,No relevent experience,no_enrollment,Graduate,No Major,14,50-99,Pvt Ltd,3,56,0.0
9577,930,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,19,0.0
9582,13584,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,4,57,0.0
9589,6761,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,168,1.0
9593,5036,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Early Stage Startup,1,138,0.0
9595,7434,0.939,Female,Has relevent experience,Part time course,Graduate,STEM,15,500-999,Pvt Ltd,1,44,0.0
9603,13229,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,72,0.0
9604,2786,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,28,0.0
9606,26785,0.836,Male,No relevent experience,Full time course,Graduate,STEM,11,50-99,Pvt Ltd,never,28,0.0
9608,30292,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,8,0.0
9609,15034,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,44,0.0
9611,5903,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,3,67,1.0
9614,26323,0.92,Other,No relevent experience,no_enrollment,Graduate,Business Degree,<1,1000-4999,Pvt Ltd,>4,130,0.0
9615,29517,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,never,30,0.0
9619,24323,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,61,1.0
9622,28429,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,35,0.0
9624,22667,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,64,0.0
9625,30919,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,65,0.0
9627,16056,0.7390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,119,0.0
9629,24338,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,74,0.0
9631,13652,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,6,0.0
9632,23612,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Public Sector,1,53,0.0
9633,23248,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,90,0.0
9637,24148,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,8,100-500,Pvt Ltd,1,52,1.0
9639,28926,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,5,10000+,Pvt Ltd,>4,12,0.0
9642,8604,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000+,Pvt Ltd,>4,43,0.0
9648,832,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,22,1.0
9649,6240,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,100-500,Pvt Ltd,>4,61,0.0
9652,27660,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,30,1.0
9653,25643,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,96,0.0
9657,32081,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,50-99,Pvt Ltd,1,20,0.0
9661,30978,0.921,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,<10,Funded Startup,1,150,0.0
9663,7479,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,32,0.0
9665,9901,0.649,Male,Has relevent experience,Part time course,Graduate,STEM,1,10/49,Early Stage Startup,never,19,0.0
9667,7790,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,9,0.0
9668,10733,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,3,1.0
9669,8438,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,7,5000-9999,Pvt Ltd,1,41,1.0
9670,3748,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,7,<10,Pvt Ltd,1,116,0.0
9674,23315,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,1,500-999,Public Sector,never,95,1.0
9675,28880,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,10000+,Pvt Ltd,1,42,0.0
9679,26204,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Public Sector,>4,9,0.0
9687,17739,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,10/49,Pvt Ltd,1,22,0.0
9688,24758,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,52,0.0
9690,28749,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Funded Startup,1,82,0.0
9693,2514,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,3,39,0.0
9694,31605,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,31,0.0
9695,3608,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,40,0.0
9698,336,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,4,10/49,Pvt Ltd,1,96,0.0
9699,7338,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,NGO,>4,82,0.0
9703,26392,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Funded Startup,1,24,0.0
9704,31766,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Early Stage Startup,1,34,1.0
9706,27254,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Funded Startup,3,40,0.0
9707,30225,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,167,1.0
9709,31695,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,81,0.0
9710,30704,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Other,>4,30,0.0
9714,11194,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,314,0.0
9715,390,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,never,28,0.0
9716,11863,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,16,1000-4999,Pvt Ltd,1,30,0.0
9717,22002,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,2,110,0.0
9723,25200,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,118,0.0
9726,30160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,never,168,0.0
9728,26558,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,3,68,1.0
9730,31778,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,32,0.0
9731,15044,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,2,14,0.0
9738,6887,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,24,0.0
9741,29029,0.804,Male,Has relevent experience,Part time course,Graduate,STEM,2,100-500,Pvt Ltd,1,31,0.0
9742,29032,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,3,10,0.0
9743,23323,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,37,0.0
9746,7047,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,70,1.0
9748,26734,0.893,Male,Has relevent experience,Part time course,Graduate,Arts,8,10/49,Public Sector,1,23,0.0
9750,26507,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,6,0.0
9751,10744,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,80,0.0
9753,13950,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,30,1.0
9754,30716,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Funded Startup,2,36,0.0
9759,28746,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,50-99,Pvt Ltd,1,45,0.0
9760,29384,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,94,0.0
9766,26111,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,8,10000+,Pvt Ltd,1,21,0.0
9767,29292,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,16,0.0
9771,20197,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,83,0.0
9777,22953,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,10/49,Pvt Ltd,>4,150,0.0
9780,31610,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,78,0.0
9781,5297,0.893,Male,Has relevent experience,Part time course,Graduate,Humanities,>20,1000-4999,Pvt Ltd,1,96,0.0
9788,5773,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,55,0.0
9790,7667,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,4,100-500,NGO,2,68,0.0
9797,18554,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,86,0.0
9799,13285,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,>4,118,0.0
9806,14322,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,105,0.0
9808,8611,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,188,1.0
9812,14095,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,Humanities,2,100-500,Pvt Ltd,2,14,1.0
9813,27285,0.7390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,12,0.0
9816,10286,0.926,Male,No relevent experience,Full time course,Graduate,STEM,10,100-500,Pvt Ltd,1,4,1.0
9818,24070,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,50-99,Funded Startup,4,33,0.0
