,enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
11571,23914,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,>4,25,0.0
11575,26958,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,4,1000-4999,Pvt Ltd,2,60,1.0
11581,10557,0.624,Female,Has relevent experience,Full time course,Masters,STEM,9,50-99,Early Stage Startup,never,218,1.0
11584,21796,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20,50-99,Pvt Ltd,1,70,0.0
11601,7301,0.855,Male,Has relevent experience,Full time course,Masters,STEM,10,100-500,Pvt Ltd,2,38,0.0
11603,14453,0.579,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,3,50,1.0
11606,29250,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,144,1.0
11624,4008,0.926,Male,Has relevent experience,Full time course,Masters,Other,10,50-99,Public Sector,4,28,0.0
11627,4139,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,4,11,1.0
11659,30324,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Public Sector,>4,24,0.0
11663,2217,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,6,0.0
11674,5332,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,2,18,0.0
11682,17409,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,1,224,0.0
11705,14978,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10/49,Early Stage Startup,1,23,0.0
11717,15220,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,92,0.0
11738,2598,0.743,Male,Has relevent experience,Part time course,Masters,STEM,11,100-500,Pvt Ltd,2,46,0.0
11740,21371,0.624,Female,Has relevent experience,no_enrollment,Masters,Business Degree,10,50-99,Pvt Ltd,1,15,1.0
11750,2061,0.899,Male,Has relevent experience,no_enrollment,Masters,Other,15,<10,Early Stage Startup,1,55,0.0
11758,29535,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,2,36,0.0
11776,6669,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,75,0.0
11787,16269,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,2,15,0.0
11792,10767,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,5,100-500,Funded Startup,1,31,0.0
11793,30728,0.754,Male,Has relevent experience,Part time course,Masters,STEM,11,500-999,Public Sector,1,2,1.0
11794,29910,0.939,Male,Has relevent experience,no_enrollment,Masters,Other,17,500-999,Public Sector,2,24,0.0
11819,15654,0.926,Female,No relevent experience,no_enrollment,Masters,STEM,13,500-999,Public Sector,>4,44,0.0
11835,7985,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,57,0.0
11839,5982,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,98,0.0
11840,18962,0.91,Male,Has relevent experience,Full time course,Masters,Humanities,5,500-999,Pvt Ltd,>4,14,0.0
11848,2443,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10/49,Pvt Ltd,1,59,0.0
11850,29714,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,2,76,0.0
11852,3411,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,17,<10,Funded Startup,1,11,0.0
11856,18337,0.939,Female,Has relevent experience,no_enrollment,Masters,Other,10,1000-4999,Pvt Ltd,1,40,0.0
11866,27899,0.91,Male,No relevent experience,no_enrollment,Masters,Humanities,16,10000+,Pvt Ltd,4,18,0.0
11867,17470,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,2,28,0.0
11868,9114,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,8,0.0
11869,21575,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,62,0.0
11872,13035,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,34,0.0
11874,2382,0.83,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,1,48,0.0
11879,29011,0.763,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,58,0.0
11881,9659,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,5,10/49,Funded Startup,3,194,0.0
11891,5897,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,78,0.0
11910,1865,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,1,92,0.0
11911,29089,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,4,24,1.0
11937,27962,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Funded Startup,1,26,0.0
11943,20669,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,8,0.0
11948,33299,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,149,0.0
11950,22901,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Early Stage Startup,4,210,0.0
11963,9107,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,30,0.0
11969,12882,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,11,0.0
11971,21234,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,24,0.0
11973,13486,0.926,Male,Has relevent experience,Part time course,Masters,Other,19,50-99,Pvt Ltd,2,4,0.0
11975,15097,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,1,52,0.0
11982,30125,0.926,Male,No relevent experience,Part time course,Masters,STEM,>20,1000-4999,NGO,1,20,0.0
11987,141,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,2,10,0.0
11988,22747,0.897,Female,No relevent experience,no_enrollment,Masters,STEM,5,100-500,Funded Startup,never,15,1.0
11997,29403,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,NGO,>4,73,0.0
12029,15921,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,30,0.0
12039,17676,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,50-99,Pvt Ltd,2,25,0.0
12046,12920,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,10000+,Pvt Ltd,>4,70,0.0
12053,23071,0.847,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,67,0.0
12059,25260,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Public Sector,>4,38,0.0
12062,10283,0.727,Male,No relevent experience,Part time course,Masters,STEM,5,500-999,Public Sector,1,17,0.0
12071,18465,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,133,0.0
12088,11868,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,3,12,0.0
12117,27406,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,50,0.0
12132,15188,0.92,Male,Has relevent experience,Part time course,Masters,Humanities,12,5000-9999,NGO,1,30,0.0
12133,26752,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,4,17,0.0
12135,20808,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,246,0.0
12139,10507,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,never,250,0.0
12142,33272,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,19,<10,Early Stage Startup,2,24,0.0
12148,5483,0.855,Female,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,35,0.0
12149,10999,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,152,0.0
12152,7287,0.926,Male,Has relevent experience,Full time course,Masters,STEM,15,100-500,Pvt Ltd,1,330,0.0
12154,27035,0.921,Male,Has relevent experience,Full time course,Masters,STEM,5,100-500,Pvt Ltd,1,10,0.0
12164,13514,0.855,Other,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,2,0.0
12182,11672,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,2,20,1.0
12193,25648,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,2,46,0.0
12212,9419,0.89,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,>4,51,0.0
12215,15661,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,1,6,0.0
12226,14640,0.698,Male,No relevent experience,Part time course,Masters,STEM,5,10000+,Public Sector,1,328,1.0
12236,24459,0.92,Male,Has relevent experience,Part time course,Masters,STEM,15,500-999,Public Sector,1,10,0.0
12238,16855,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,>4,40,0.0
12244,26643,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,60,0.0
12246,4877,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,10,0.0
12250,2300,0.926,Female,Has relevent experience,no_enrollment,Masters,Humanities,3,50-99,Pvt Ltd,1,82,0.0
12260,15903,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,61,0.0
12266,31294,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,1,9,0.0
12267,29919,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Pvt Ltd,1,40,1.0
12274,10544,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,4,4,1.0
12279,410,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,2,80,0.0
12289,4970,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,2,21,0.0
12300,29004,0.913,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,90,0.0
12301,24881,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,1,46,0.0
12315,30776,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,38,0.0
12320,8568,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,26,0.0
12329,25944,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,20,0.0
12330,24707,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,1,15,0.0
12363,7014,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,1,83,0.0
12379,12680,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,<10,Funded Startup,3,5,0.0
12391,10104,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,1,75,0.0
12393,349,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,21,0.0
12418,10982,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,2,70,0.0
12424,28100,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,18,10000+,Pvt Ltd,2,6,0.0
12431,32008,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,2,44,0.0
12435,15252,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,3,0.0
12461,9713,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,22,1.0
12478,18514,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,never,54,1.0
12481,19743,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,1,41,0.0
12491,13785,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,72,0.0
12504,15722,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,178,0.0
12505,24799,0.92,Male,Has relevent experience,Full time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,278,0.0
12506,16894,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,31,0.0
12514,31263,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,2,69,0.0
12519,31538,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,4,19,0.0
12539,3399,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,4,67,1.0
12562,28234,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,27,0.0
12565,31741,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,2,42,0.0
12571,10535,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Pvt Ltd,1,27,0.0
12584,32815,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,>4,108,1.0
12587,1688,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,never,53,0.0
12598,12415,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,<10,Pvt Ltd,>4,15,0.0
12599,30999,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,3,55,1.0
12600,29730,0.691,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10/49,Pvt Ltd,3,35,0.0
12612,25361,0.794,Female,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,4,92,0.0
12615,23146,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,1,45,0.0
12624,11044,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Pvt Ltd,3,66,0.0
12635,25685,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Early Stage Startup,2,52,1.0
12639,16453,0.926,Male,No relevent experience,Part time course,Masters,Business Degree,1,100-500,Funded Startup,1,96,0.0
12647,11270,0.762,Male,Has relevent experience,Part time course,Masters,STEM,9,10000+,Pvt Ltd,1,67,1.0
12661,8414,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,24,0.0
12662,10228,0.92,Female,Has relevent experience,no_enrollment,Masters,Other,12,10/49,Pvt Ltd,1,28,0.0
12663,10482,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Other,1,40,0.0
12669,15409,0.55,Female,Has relevent experience,Full time course,Masters,STEM,4,50-99,Funded Startup,1,56,0.0
12721,9281,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,50-99,Pvt Ltd,1,85,1.0
12724,8328,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,9,1.0
12730,23830,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,>4,24,1.0
12732,2402,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Public Sector,1,156,0.0
12744,32343,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,83,0.0
12750,6458,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Early Stage Startup,>4,46,1.0
12757,14546,0.884,Male,Has relevent experience,Part time course,Masters,STEM,6,<10,Funded Startup,1,70,0.0
12768,23376,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10/49,Early Stage Startup,2,167,1.0
12769,14983,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,1,23,0.0
12794,15416,0.893,Male,No relevent experience,no_enrollment,Masters,Business Degree,11,100-500,Pvt Ltd,1,90,0.0
12805,26342,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,30,0.0
12814,8718,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,2,53,0.0
12825,33167,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10/49,Pvt Ltd,1,194,1.0
12833,22535,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,37,0.0
12842,15994,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,10,0.0
12844,8393,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,39,0.0
12845,8649,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,5,50-99,Funded Startup,2,22,0.0
12850,8348,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,>4,272,0.0
12851,30446,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,1,53,0.0
12853,1059,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,3,226,0.0
12879,9998,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10/49,Pvt Ltd,4,128,0.0
12886,14700,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,112,0.0
12905,3513,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,14,0.0
12907,257,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,1,9,0.0
12917,25279,0.878,Female,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,116,0.0
12922,20720,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,<10,Pvt Ltd,2,28,0.0
12940,24125,0.725,Male,Has relevent experience,Part time course,Masters,STEM,6,10/49,Pvt Ltd,1,74,0.0
13001,8366,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Funded Startup,1,67,0.0
13002,8091,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,3,55,0.0
13012,26332,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Funded Startup,1,21,0.0
13025,24263,0.767,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,>4,114,0.0
13032,10552,0.624,Female,Has relevent experience,Full time course,Masters,STEM,7,500-999,Pvt Ltd,1,50,1.0
13033,7684,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,4,25,1.0
13038,1808,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,2,113,1.0
13047,30687,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,3,160,0.0
13051,26422,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,4,0.0
13052,31061,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,67,0.0
13054,5339,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,108,1.0
13057,1788,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,7,0.0
13062,28893,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,<1,50-99,Pvt Ltd,1,140,0.0
13070,11779,0.884,Male,No relevent experience,no_enrollment,Masters,STEM,11,5000-9999,Pvt Ltd,>4,51,0.0
13080,32625,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10/49,Pvt Ltd,>4,48,0.0
13088,20344,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,>4,33,0.0
13089,9885,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,>4,105,0.0
13116,22433,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,>4,96,0.0
13125,31015,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,19,100-500,Funded Startup,1,204,0.0
13126,25198,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,>4,38,0.0
13131,10498,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,3,14,0.0
13146,31637,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,3,0.0
13147,20815,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,216,0.0
13150,20146,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,NGO,4,40,0.0
13165,25655,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Funded Startup,1,158,0.0
13166,19810,0.926,Male,Has relevent experience,Part time course,Masters,STEM,13,10000+,Pvt Ltd,2,42,0.0
13168,15926,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,26,0.0
13176,13003,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,2,56,1.0
13177,19485,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10/49,Pvt Ltd,2,40,0.0
13181,27582,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,14,0.0
13183,2911,0.898,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Public Sector,1,3,0.0
13203,32219,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,2,14,0.0
13212,31850,0.939,Male,Has relevent experience,no_enrollment,Masters,No Major,17,100-500,Pvt Ltd,1,124,0.0
13217,24481,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,4,104,0.0
13223,31979,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,330,0.0
13230,2676,0.866,Male,Has relevent experience,Full time course,Masters,STEM,8,<10,Public Sector,1,28,0.0
13233,33268,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,>4,22,0.0
